algorithm,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
BIKE-L3,decap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,2.5548,391.42,KEM,True,2025-11-21T22:08:29.102721,,163
BIKE-L3,decap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,2.3685,422.2,KEM,True,2025-11-21T22:08:29.105119,,164
BIKE-L3,decap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,2.7805,359.64,KEM,True,2025-11-21T22:08:29.107930,,165
BIKE-L3,decap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.255,443.46,KEM,True,2025-11-21T22:08:29.110215,,166
BIKE-L3,decap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.6099,383.15,KEM,True,2025-11-21T22:08:29.112857,,167
BIKE-L3,decap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.3937,417.76,KEM,True,2025-11-21T22:08:29.115283,,168
BIKE-L3,decap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.4139,414.26,KEM,True,2025-11-21T22:08:29.117725,,169
BIKE-L3,decap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.5542,391.51,KEM,True,2025-11-21T22:08:29.120313,,170
BIKE-L3,decap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.8041,356.62,KEM,True,2025-11-21T22:08:29.123149,,171
BIKE-L3,decap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.4407,409.71,KEM,True,2025-11-21T22:08:29.125621,,172
BIKE-L3,decap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.3586,423.98,KEM,True,2025-11-21T22:08:29.128010,,173
BIKE-L3,decap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.2122,452.04,KEM,True,2025-11-21T22:08:29.130250,,174
BIKE-L3,decap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.6468,377.81,KEM,True,2025-11-21T22:08:29.132930,,175
